gene	exp	exp
C2CD2L	0	0.0181669228
HINFP	0	0.0185620036
ABCG4	0	0.0338726508
NLRX1	0	0.0323125174
PDZD3	0	0.0313974284
CCDC153	0	0.0313974284
CBL	0	0.0251288699
RNF26	0	0.0363233089
MFRP	0	0.0363233089
USP2	0	0.0363233089
LOC100499227	0	0.0315529555
THY1	0	0.0315529555
TRIM29	0	0.03322
OAF	0	0.00450076902
POU2F3	0	0.00346026071
LOC649133	0	0.00069377905
TMEM136	0	0.00947705587
ARHGEF12	0	0.00413126557
GRIK4	0	0.000141173217
TBCEL	0	0.00482535114
TECTA	0	0.0173785909
SORL1	0	0.0031687138
MIR100HG	0	0.000277139725
MIR125B1	0	0.00212672303
BLID	0	0.00176873403
MIRLET7A2	0	0.00100483369
MIR100	0	0.00083704783
UBASH3B	0	0.0366367631
CRTAM	0	0.0448272534
CLMP	0	0.000334723064
MIR4493	0	0.0294009615
GRAMD1B	0	0.00254771334
SCN3B	0	0.00406353876
ZNF202	0	0.0439882678
OR6X1	0	0.0439882678
OR6M1	0	0.04282
OR4D5	0	0.04547
OR6T1	0	0.0327405685
OR10S1	0	0.0217956806
OR10G4	0	0.0163449504
OR10G9	0	0.0163449504
OR10G8	0	0.0163449504
OR10G7	0	0.0107607326
VWA5A	0	0.00479570776
OR8D1	0	0.04616
OR8D2	0	0.0411983616
OR8B2	0	0.0412954077
OR8B3	0	0.0413240844
OR8B4	0	0.0413598688
OR8B8	0	0.0399986514
SPA17	0	0.0407156343
NRGN	0	0.0407156343
VSIG2	0	0.0407156343
ESAM	0	0.0407156343
MSANTD2	0	0.0407156343
ROBO3	0	0.00227783651
ROBO4	0	0.00227783651
HEPACAM	0	0.00227783651
CCDC15	0	0.00953687226
SLC37A2	0	0.0275424587
TMEM218	0	0.0275424587
PKNOX2	0	0.00361349896
FEZ1	0	0.00990848125
EI24	0	0.0123107512
STT3A	0	0.0113551025
CHEK1	0	0.0143718138
ACRV1	0	0.0354844594
PATE1	0	0.0214003867
PATE2	0	0.0187989706
PATE3	0	0.0185105405
PATE4	0	0.0224184429
HYLS1	0	0.00320653751
PUS3	0	0.00207380035
DDX25	0	0.000896394195
CDON	0	0.000385770857
RPUSD4	0	0.0150623012
FAM118B	0	0.0150623012
SRPR	0	0.0150623012
FOXRED1	0	0.0314917461
TIRAP	0	0.038961606
DCPS	0	0.00189294149
ST3GAL4-AS1	0	0.00189294149
ST3GAL4	0	0.00189294149
KIRREL3	0	0.000160341491
KIRREL3-AS2	0	0.0083922434
ETS1	0	5.37936362e-12
FLI1	0	0.00102387406
FLI1-AS1	0	0.000119080843
KCNJ1	0	0.00380394899
KCNJ5	0	0.00141036109
C11orf45	0	0.00181548764
TP53AIP1	0	0.0219066712
ARHGAP32	0	0.0288086169
BARX2	0	0.00059113036
TMEM45B	0	0.00141459105
NFRKB	0	0.00241359725
PRDM10	0	0.00735751639
APLP2	0	0.04005
ST14	0	0.0271194171
ZBTB44	0	0.0271194171
ADAMTS8	0	0.00239920759
ADAMTS15	0	0.000576072399
C11orf44	0	0.004766
SNX19	0	0.00728329632
NTM	0	1.53540547e-05
OPCML	0	6.2506669e-06
SPATA19	0	0.000860416889
MIR4697HG	0	0.000281149152
IGSF9B	0	7.9995496e-05
LOC100128239	0	0.00648065053
JAM3	0	0.00813725238
NCAPD3	0	0.000475567079
VPS26B	0	0.000249319883
THYN1	0	0.000299282103
ACAD8	0	0.000248801025
GLB1L3	0	0.000153735304
GLB1L2	0	0.00107404081
B3GAT1	0	0.00807012457
LOC283177	0	0.00700578737
IQSEC3	0	0.00529399815
LOC574538	0	0.00529399815
SLC6A12	0	1.7221052e-05
SLC6A13	0	6.69928194e-05
KDM5A	0	0.000156592854
CCDC77	0	0.000266751419
B4GALNT3	0	0.00419571336
NINJ2	0	0.00238591575
WNK1	0	0.00656170038
RAD52	0	0.00143999587
ERC1	0	0.00127924329
LINC00942	0	0.0108462427
FBXL14	0	0.0142006476
DCP1B	0	0.0126113596
CACNA1C	0	0.00238118438
CACNA1C-AS4	0	0.0158085154
CACNA1C-IT3	0	0.0153933996
CACNA1C-AS1	0	0.04427
LOC100507424	0	0.020743105
FOXM1	0	0.0205202654
RHNO1	0	0.0259208471
TULP3	0	0.0273735951
TEAD4	0	0.0289555919
TSPAN9	0	6.55756945e-06
PRMT8	0	0.00168805286
EFCAB4B	0	3.72526542e-05
PARP11	0	0.000863712536
CCND2	0	3.20021276e-08
C12orf5	0	2.0960565e-07
FGF23	0	0.000954470337
FGF6	0	0.00153027891
C12orf4	0	0.000402927796
RAD51AP1	0	0.00335555159
DYRK4	0	0.010218222
AKAP3	0	0.00920368347
NDUFA9	0	0.0090073239
GALNT8	0	0.000506248658
KCNA6	0	0.000100443065
KCNA1	0	0.039662788
KCNA5	0	0.00751165448
NTF3	0	0.000171773351
ANO2	0	0.00053691365
VWF	0	0.0072657325
CD9	0	0.00948541031
PLEKHG6	0	0.0171379677
TNFRSF1A	0	0.0171379677
SCNN1A	0	0.0171379677
LTBR	0	0.0171379677
CD27-AS1	0	0.020820555
CD27	0	0.020820555
TAPBPL	0	0.0218967788
VAMP1	0	0.0218967788
MRPL51	0	0.0207692479
NCAPD2	0	0.000117168114
SCARNA10	0	0.0035440801
GAPDH	0	4.10844818e-05
IFFO1	0	1.62046719e-05
NOP2	0	1.20987521e-05
CHD4	0	1.09863098e-05
SCARNA11	0	1.09830298e-05
LPAR5	0	1.04751943e-05
ACRBP	0	1.253149e-05
ING4	0	1.17150008e-05
ZNF384	0	4.72130202e-06
PIANP	0	0.0089597975
COPS7A	0	0.00478372259
MLF2	0	0.00167296159
PTMS	0	0.00167296159
LAG3	0	0.00182837588
CD4	0	0.00182384556
GPR162	0	0.0112258176
LEPREL2	0	0.0112258176
GNB3	0	0.0107733367
CDCA3	0	0.00979759054
LPCAT3	0	0.015234894
C1S	0	0.015234894
C1R	0	0.015234894
ACSM4	0	0.00090466172
CD163L1	0	0.00111318567
CD163	0	0.007445
APOBEC1	0	0.00644862179
GDF3	0	0.00520272702
DPPA3	0	0.00699433111
CLEC4C	0	0.00438855968
NANOGNB	0	0.0127565502
NANOG	0	0.0137124357
SLC2A14	0	0.0137124357
FOXJ2	0	0.00172570837
C3AR1	0	0.00231665235
NECAP1	0	0.0136486256
AICDA	0	0.0301181385
MFAP5	0	0.0104079319
RIMKLB	0	0.0100816997
A2ML1	0	0.00386516317
PHC1	0	0.00703536027
M6PR	0	0.00703536027
A2MP1	0	0.0156397146
LOC100499405	0	0.0156397146
LOC642846	0	0.0046714407
DDX12P	0	0.00109995075
KLRB1	0	0.00466907257
LOC374443	0	0.00197551441
CLEC2D	0	0.00529723254
CLECL1	0	1
CD69	0	0.00813427674
KLRF1	0	0.00664928604
CLEC2B	0	0.00664928604
KLRF2	0	0.0067191964
CLEC2A	0	0.00153007068
CLEC9A	0	0.04099
CLEC1A	0	0.00692272164
CLEC7A	0	0.0181331852
OLR1	0	0.0218519219
TMEM52B	0	0.0148389698
GABARAPL1	0	0.0171978144
KLRD1	0	0.00555283418
KLRC4-KLRK1	0	0.00555283418
KLRC4	0	0.00506542628
KLRC3	0	0.01609
STYK1	0	0.04889
YBX3	0	0.04889
TAS2R7	0	0.0260756572
TAS2R8	0	0.0260756572
TAS2R9	0	0.0169507528
TAS2R10	0	0.00717538766
PRH1-PRR4	0	1
PRB4	0	1
TAS2R13	0	1
PRH2	0	0.00845166642
TAS2R14	0	0.00938802594
TAS2R50	0	0.0206380336
TAS2R20	0	0.0219612247
TAS2R19	0	0.0285444447
TAS2R31	0	0.0264572643
TAS2R46	0	0.0338160559
LOC338817	0	0.0141475243
ETV6	0	0.00500028644
BCL2L14	0	0.0194512858
LRP6	0	0.0225665794
MANSC1	0	0.0382526957
LOH12CR2	0	0.0388423842
LOH12CR1	0	0.000950533594
DUSP16	0	0.000599669042
CREBL2	0	0.0038126313
GPR19	0	0.000448219277
CDKN1B	0	0.000430934452
DDX47	0	0.000454009758
MIR613	0	0.00777299482
GPRC5A	0	0.00879693587
MIR614	0	0.00766712353
GPRC5D	0	0.0043711805
HEBP1	0	0.00200364034
LOC100506314	0	0.00567245745
HTR7P1	0	0.00153990003
KIAA1467	0	0.00161537932
GSG1	0	0.00468298995
C12orf36	0	0.0287179122
GRIN2B	0	0.000188967741
ATF7IP	0	0.00164716457
PLBD1	0	0.00380104776
GUCY2C	0	0.00469448528
HIST4H4	0	0.00767955028
H2AFJ	0	0.00697882278
WBP11	0	0.00635586689
C12orf60	0	0.00584076091
SMCO3	0	0.00584076091
ART4	0	0.00241386661
MGP	0	0.00617808245
ERP27	0	0.0185876655
ARHGDIB	0	0.0299808112
PDE6H	0	0.0330768893
RERG	0	0.0278441522
PTPRO	0	0.04691
SLC15A5	0	0.00279654224
MGST1	0	0.000901576529
LMO3	0	0.0113286295
MIR3974	0	0.00249604479
RERGL	0	0.0323703228
PIK3C2G	0	0.000494522959
PLCZ1	0	0.013487124
CAPZA3	0	0.0100081159
PLEKHA5	0	0.0026396332
AEBP2	0	0.00966329428
LOC100506393	0	0.00213468587
PDE3A	0	0.000596746041
SLCO1B3	0	0.0451932326
SLCO1B7	0	0.0451932326
SLCO1A2	0	0.00635019168
IAPP	0	0.0126270078
PYROXD1	0	1
RECQL	0	0.0072307373
GOLT1B	0	0.00764201965
C12orf39	0	0.00818398876
GYS2	0	0.000370116559
LDHB	0	1
KCNJ8	0	0.00647798921
ABCC9	0	0.000448546523
ST8SIA1	0	0.00529900148
SOX5	0	1.07097302e-05
MIR920	0	0.00887046141
BCAT1	0	9.73645445e-05
C12orf77	0	0.000997579959
LRMP	0	0.00549924049
CASC1	0	0.00632346042
LYRM5	0	0.0138692298
KRAS	0	0.00488495495
IFLTD1	0	0.00188152874
RASSF8-AS1	0	0.0309618181
RASSF8	0	2.68488895e-05
BHLHE41	0	4.31874691e-05
SSPN	0	3.38536093e-06
ITPR2	0	6.78810761e-07
ASUN	0	0.00449443855
FGFR1OP2	0	0.00410965409
TM7SF3	0	0.00428926638
STK38L	0	0.0250275598
ARNTL2	0	0.0234180488
PPFIBP1	0	4.01590764e-08
REP15	0	5.72021084e-08
MRPS35	0	1.11406551e-10
MANSC4	0	1.03285158e-11
KLHL42	0	7.29483141e-12
PTHLH	0	0.03115
FAR2	0	0.049290427
ERGIC2	0	0.0417332461
OVCH1-AS1	0	0.0324414209
OVCH1	0	0.0324414209
TMTC1	0	0.00271148584
LINC00941	0	0.00386545512
TSPAN11	0	0.00174164724
DDX11-AS1	0	0.0140145118
DDX11	0	0.00885367047
FAM60A	0	0.00977228482
FLJ13224	0	0.00977228482
DENND5B	0	0.00632504661
DENND5B-AS1	0	0.00242048624
METTL20	0	0.00709595159
AMN1	0	0.00797870433
H3F3C	0	0.0269336407
KIAA1551	0	0.0012196152
RNU6-78P	0	0.00145175414
FGD4	0	0.00993547838
DNM1L	0	0.0209354567
YARS2	0	0.0175976807
PKP2	0	0.000250601323
SYT10	0	0.00122474439
ALG10	0	0.012257996
ALG10B	0	1
CPNE8	0	0.00460665423
KIF21A	0	0.0298
ABCD2	0	0.0184778054
C12orf40	0	0.000597000046
SLC2A13	0	0.00118005234
LRRK2	0	0.0100312626
CNTN1	0	0.000315428762
PDZRN4	0	0.00229524676
ZCRB1	0	0.03252
PPHLN1	0	0.0159804782
PRICKLE1	0	0.0158144279
ADAMTS20	0	0.00401982341
TMEM117	0	0.00695899348
NELL2	0	0.0230709582
PLEKHA8P1	0	0.007989
RNY5	0	0.007989
ANO6	0	0.00302617582
LINC00938	0	0.00913972913
ARID2	0	0.00517261742
SCAF11	0	0.00531273498
SLC38A1	0	0.000261131126
SLC38A2	0	0.00598983826
SLC38A4	0	0.0296282042
AMIGO2	0	0.00119211595
PCED1B	0	0.000471675578
MIR4698	0	0.00438642588
PCED1B-AS1	0	0.00369417006
RPAP3	0	0.0182034226
ENDOU	0	0.0118434804
RAPGEF3	0	0.00271976448
SLC48A1	0	0.00646761408
HDAC7	0	0.00430027558
VDR	0	0.00284293133
TMEM106C	0	0.000217956322
COL2A1	0	6.27340442e-05
SENP1	0	0.00117171147
PFKM	0	0.00396075216
ASB8	0	0.00257506408
C12orf68	0	0.00111720971
OR10AD1	0	0.00111555464
H1FNT	0	0.00260785409
ZNF641	0	0.00191643941
ANP32D	0	0.000842231951
C12orf54	0	0.00114230542
OR8S1	0	0.00283759235
LALBA	0	0.00504010501
KANSL2	0	0.00187215938
SNORA34	0	0.00189226894
SNORA2A	0	0.00188964381
SNORA2B	0	0.00176802132
CCNT1	0	1
LINC00935	0	0.00138031559
ADCY6	0	0.00147155134
MIR4701	0	0.00161197927
DDX23	0	0.008041
RND1	0	0.00689260704
CCDC65	0	0.00580229006
FKBP11	0	0.00580229006
ARF3	0	0.00580229006
WNT10B	0	0.00609256847
WNT1	0	0.00821863835
DDN	0	0.00975449967
SPATS2	0	0.00221392759
KCNH3	0	0.00185062746
MCRS1	0	0.0018599687
FAM186B	0	0.00202754985
PRPF40B	0	0.00184037571
FMNL3	0	0.00374286011
TMBIM6	0	0.00103392948
NCKAP5L	0	2.09189256e-05
BCDIN3D-AS1	0	7.07066584e-05
BCDIN3D	0	7.09193882e-05
FAIM2	0	3.75931797e-05
LOC283332	0	0.000301663895
AQP2	0	0.00655757303
AQP5	0	0.00792035536
AQP6	0	0.00800224154
RACGAP1	0	0.00562190658
ASIC1	0	0.000659913178
SMARCD1	0	0.000495494655
GPD1	0	0.000522663297
COX14	0	0.000448752114
CERS5	0	0.000338123451
LIMA1	0	0.00107373755
MIR1293	0	0.00153910436
FAM186A	0	1
LARP4	0	0.000330276716
DIP2B	0	1.02743307e-05
ATF1	0	0.000218297684
TMPRSS12	0	0.0048125617
METTL7A	0	0.0311319868
HIGD1C	0	0.0399765762
TFCP2	0	0.00306900248
POU6F1	0	0.00356490787
DAZAP2	0	0.00637046489
SMAGP	0	0.00805051843
BIN2	0	0.0111735882
CELA1	0	0.0121894176
GALNT6	0	0.00197723067
SLC4A8	0	0.0170586313
SCN8A	0	0.00105901619
FIGNL2	0	0.00102886849
ANKRD33	0	0.000632561807
ACVRL1	0	0.00556439701
ACVR1B	0	0.0420573763
KRT72	0	0.04306
KRT73	0	0.0423292001
KRT2	0	0.0324663838
KRT1	0	0.0115808718
KRT77	0	0.0115808718
KRT76	0	0.0102684652
KRT3	0	0.0192341866
KRT4	0	0.0133460683
KRT79	0	0.0103048313
KRT78	0	0.00769127422
KRT8	0	5.25040852e-05
KRT18	0	3.95794609e-05
EIF4B	0	7.99785596e-06
LOC283335	0	0.00769058734
TENC1	0	0.0167483735
SPRYD3	0	0.0178029103
IGFBP6	0	0.0178029103
SOAT2	0	0.0178029103
CSAD	0	0.0279695786
ESPL1	0	0.0209236148
PFDN5	0	0.0233924471
C12orf10	0	0.0233924471
AAAS	0	0.0233924471
SP7	0	0.0233924471
SP1	0	0.0233924471
PCBP2	0	0.0207611645
MAP3K12	0	0.016272199
TARBP2	0	0.0147613087
NPFF	0	0.0147613087
ATF7	0	1
LOC100652999	0	0.0102330595
ATP5G2	0	0.000917732148
CALCOCO1	0	0.000360914397
HOXC13	0	0.039514997
HOXC12	0	0.0374099981
HOTAIR	0	0.015904649
HOXC11	0	0.0143458575
HOXC10	0	0.0146663643
MIR196A2	0	0.0127544744
HOXC9	0	0.00836427504
HOXC8	0	0.00667019516
HOXC4	0	0.00602824105
MIR615	0	0.00602824105
FLJ12825	0	0.00317512502
LOC100240735	0	0.00321703626
LOC100240734	0	0.00232281804
LOC400043	0	0.00449534033
SMUG1	0	0.00102536676
CBX5	0	0.00454695309
MIR3198-2	0	0.00495355528
HNRNPA1	0	0.00996626961
NFE2	0	0.00998266314
COPZ1	0	0.00869618226
MIR148B	0	0.0178314716
GPR84	0	0.023969799
ZNF385A	0	0.028869711
ITGA5	0	0.028869711
GTSF1	0	0.0289982879
NCKAP1L	0	0.0236507758
PDE1B	0	0.0107140303
PPP1R1A	0	0.0107140303
GLYCAM1	0	0.0153870974
LACRT	0	0.0153870974
DCD	0	0.0153870974
NEUROD4	0	0.00116923612
OR9K2	0	0.00199442672
OR10A7	0	0.00189490511
OR6C74	0	0.00313886765
OR6C6	0	0.00891501477
OR6C1	0	1
OR6C3	0	1
OR6C75	0	0.0221726319
OR6C65	0	0.022735264
OR6C76	0	0.0160757134
OR6C2	0	0.0127178871
OR6C70	0	0.0116496336
OR6C68	0	0.0106471633
OR6C4	0	0.0125387931
OR2AP1	0	0.00971316963
OR10P1	0	0.00683894576
METTL7B	0	0.00154352178
ITGA7	0	0.00109678913
BLOC1S1-RDH5	0	0.00453065152
RDH5	0	0.00698003246
CD63	0	0.00698003246
GDF11	0	0.00759103329
SARNP	0	0.00495243419
DNAJC14	0	0.00495243419
ORMDL2	0	0.0057990538
MMP19	0	0.00442932454
ERBB3	0	0.00627207142
PA2G4	0	0.00627207142
RPL41	0	0.00627207142
ZC3H10	0	0.00627207142
ESYT1	0	0.00627207142
MYL6B	0	0.01895
MYL6	0	0.01895
SMARCC2	0	0.01895
RBMS2	0	0.0328114637
BAZ2A	0	0.0386769691
ATP5B	0	0.0375435276
SNORD59B	0	0.0416537059
SNORD59A	0	0.0416537059
PTGES3	0	0.0303219548
NACA	0	0.00807613919
PRIM1	0	0.00615551407
HSD17B6	0	0.00657419217
SDR9C7	0	0.0117142484
RDH16	0	0.0103032125
GPR182	0	0.006035
ZBTB39	0	0.006035
TAC3	0	0.006035
MYO1A	0	0.0155097986
TMEM194A	0	0.0155097986
NAB2	0	0.0302181737
STAT6	0	0.0302181737
LRP1	0	0.02291
MARS	0	0.0171
DDIT3	0	0.0171
MBD6	0	0.0171
DCTN2	0	0.0171
KIF5A	0	0.0171
PIP4K2C	0	0.0171
AGAP2	0	0.004822
TSPAN31	0	0.004822
CDK4	0	0.004822
MARCH9	0	0.004822
CYP27B1	0	0.004822
METTL1	0	0.004822
METTL21B	0	0.004822
TSFM	0	0.004822
AVIL	0	0.004822
CTDSP2	0	0.0175890341
MIR26A2	0	0.004822
LOC100506844	0	0.02833
XRCC6BP1	0	0.02833
SLC16A7	0	0.0058422337
FAM19A2	0	0.00267998684
USP15	0	0.000203415107
MON2	0	0.000362780392
C12orf61	0	0.000744958466
MIRLET7I	0	0.000785118848
PPM1H	0	3.4266824e-05
DPY19L2	0	0.00523473157
SRGAP1	0	0.0115753009
C12orf66	0	0.03792
C12orf56	0	0.00948465895
XPOT	0	0.0109452403
TBK1	0	0.00998673322
RASSF3	0	0.00602308806
MIR548C	0	0.00602308806
GNS	0	0.0130135202
TBC1D30	0	0.0111904048
FLJ41278	0	0.00717870476
WIF1	0	0.0225014593
LEMD3	0	0.0282220334
MSRB3	0	0.0256341194
RPSAP52	0	1.12865273e-12
HMGA2	0	1e-12
IRAK3	0	0.0219962547
HELB	0	0.020165979
GRIP1	0	0.000977987298
CAND1	0	0.03476
DYRK2	0	0.0058164944
IFNG	0	0.0455
IL26	0	0.022473268
IL22	0	0.022473268
MDM1	0	0.00417387909
NUP107	0	0.00408232868
SLC35E3	0	0.00318361909
LOC100130075	0	0.00311081192
MDM2	0	0.00309258686
CPM	0	0.000265226003
CPSF6	0	0.00183176993
MIR1279	0	0.00914847072
LYZ	0	0.00617785853
YEATS4	0	0.00457764587
FRS2	0	0.0138389997
MIR3913-1	0	0.0117581172
MIR3913-2	0	0.0117581172
CCT2	0	0.00681461603
LRRC10	0	0.00551046599
BEST3	0	0.00586619688
CNOT2	0	0.00247593437
KCNMB4	0	0.00211786521
PTPRB	0	9.39607584e-05
PTPRR	0	6.2412225e-05
TSPAN8	0	3.54268783e-08
LGR5	0	0.00296916999
ZFC3H1	0	0.011593284
THAP2	0	0.04377
TMEM19	0	0.0186387333
RAB21	0	0.0186387333
TBC1D15	0	0.0162046933
MRS2P2	0	0.0358886319
TPH2	0	0.0108762235
TRHDE-AS1	0	0.0340114315
TRHDE	0	0.0342553184
LOC100507377	0	0.0178914109
ATXN7L3B	0	0.00176091984
KCNC2	0	0.0115895007
CAPS2	0	0.0267477897
GLIPR1	0	0.0307502464
KRR1	0	0.0309305289
NAP1L1	0	0.0208956506
BBS10	0	0.00192008932
OSBPL8	0	0.0124068713
ZDHHC17	0	0.00319461955
CSRP2	0	0.000928307584
E2F7	0	0.000296805912
NAV3	0	0.000165543678
SYT1	0	0.00865540339
MIR1252	0	0.0235155466
PAWR	0	0.0201949843
OTOGL	0	0.0176163933
PTPRQ	0	0.00416264916
LIN7A	0	0.00340637436
MIR617	0	0.0355381943
MIR618	0	0.0167957657
ACSS3	0	0.01652509
MIR4699	0	0.0192036996
PPFIA2	0	0.0075716497
METTL25	0	0.0390074327
TMTC2	0	0.000804759101
LRRIQ1	0	0.01188
ALX1	0	0.01188
RASSF9	0	0.0394904774
MGAT4C	0	0.000540149989
MIR548AL	0	0.00679740133
MKRN9P	0	0.0225682439
C12orf50	0	0.0371209806
C12orf29	0	0.0400796223
CEP290	0	0.0327463242
TMTC3	0	0.0442197933
KITLG	0	0.0236989064
DUSP6	0	0.00205738706
POC1B	0	0.00748349777
POC1B-GALNT4	0	0.0133768323
ATP2B1	0	0.0149015722
LINC00936	0	0.0469810744
EPYC	0	0.01614
KERA	0	0.00643005362
LUM	0	0.00417351575
DCN	0	0.00198298942
LOC256021	0	0.000166832581
BTG1	0	0.000240363852
CLLU1OS	0	0.000640328408
CLLU1	0	0.000568888969
C12orf74	0	0.0119989683
PLEKHG7	0	0.04612
LOC643339	0	0.00849831647
UBE2N	0	0.0264285134
MRPL42	0	1
SOCS2-AS1	0	3.34245605e-05
SOCS2	0	3.68434718e-06
CRADD	0	0.000625840451
PLXNC1	0	0.000471943036
CCDC41	0	0.0019673789
CCDC41-AS1	0	0.00485337847
MIR5700	0	0.0377583146
TMCC3	0	0.00274727929
KRT19P2	0	0.0144186902
NDUFA12	0	0.00106296622
NR2C1	0	0.00181674056
FGD6	0	0.000769455748
VEZT	0	0.00103012914
MIR331	0	0.0017880026
MIR3685	0	0.0017880026
METAP2	0	0.00115585851
USP44	0	0.000620853787
PGAM1P5	0	0.0037856694
NTN4	0	0.00469511185
SNRPF	0	0.03729
CCDC38	0	0.00316252983
AMDHD1	0	0.000669955551
HAL	0	0.000436549442
LTA4H	0	0.000566004104
CDK17	0	0.0178425002
NEDD1	0	0.0095746688
RMST	0	1.98805534e-08
MIR1251	0	2.00459623e-08
LOC643711	0	0.0146882496
MIR4303	0	0.00125979298
SLC9A7P1	0	0.00337217044
LOC643770	0	0.00504872688
TMPO-AS1	0	0.00730294692
TMPO	0	0.0101083656
SLC25A3	0	0.0376434447
SNORA53	0	0.0376434447
IKBIP	0	0.0376434447
APAF1	0	0.02474
ANKS1B	0	0.000449397115
UHRF1BP1L	0	0.0180667015
MIR1827	0	0.0216591534
ACTR6	0	0.015330245
DEPDC4	0	0.0160855243
SCYL2	0	0.0182134178
SLC17A8	0	0.0430247698
ANO4	0	0.0225087161
SLC5A8	0	0.0446149082
UTP20	0	0.00776717044
ARL1	0	0.0134986792
MYBPC1	0	0.00263963687
CHPT1	0	0.00362395003
SYCP3	0	0.00812797071
GNPTAB	0	0.0120792353
DRAM1	0	0.017513774
CCDC53	0	0.04789
IGF1	0	0.00482703272
C12orf42	0	0.000104275988
STAB2	0	0.0123709005
NT5DC3	0	0.0266972382
GNN	0	0.0198697659
HSP90B1	0	0.0239395585
C12orf73	0	0.0232927721
TDG	0	0.020691625
GLT8D2	0	0.0201125233
HCFC2	0	0.019925241
TXNRD1	0	0.00581187395
CHST11	0	0.000423602516
MIR3922	0	0.0231137503
SLC41A2	0	0.00500499407
C12orf45	0	0.00745741008
ALDH1L2	0	0.00755978842
APPL2	0	0.0396265873
C12orf75	0	0.0289198992
NUAK1	0	0.0415675515
CKAP4	0	0.0158938743
TCP11L2	0	0.014919382
POLR3B	0	0.00404437248
LOC100287944	0	0.0019943369
RFX4	0	0.00307028322
LOC100505978	0	0.01833
RIC8B	0	0.00906801321
C12orf23	0	0.0351783399
MTERFD3	0	0.0351783399
CRY1	0	0.0351783399
BTBD11	0	0.000240028384
PWP1	0	0.0119408854
PRDM4	0	0.0305296293
ASCL4	0	0.0305296293
LOC728739	0	0.0181304048
WSCD2	0	0.00332105999
CMKLR1	0	0.00869756493
FICD	0	0.0023169912
SART3	0	0.0023169912
ISCU	0	0.0428966993
TMEM119	0	0.00479941157
SELPLG	0	0.00425335402
CORO1C	0	0.00336845807
SSH1	0	0.0076277693
DAO	0	0.00331578731
SVOP	0	0.000221503201
USP30	0	0.0146395333
USP30-AS1	0	0.0306736468
ALKBH2	0	0.0146395333
UNG	0	0.0146395333
ACACB	0	0.0130129137
FOXN4	0	0.04527
MMAB	0	0.0354650341
MVK	0	0.00783653395
FAM222A	0	0.02987
FAM222A-AS1	0	0.02987
TRPV4	0	0.0115240734
MIR4497	0	0.0181157022
GLTP	0	0.0181157022
TCHP	0	0.0144697198
ANKRD13A	0	0.0439127687
C12orf76	0	0.0429251574
IFT81	0	0.0306166697
ATP2A2	0	0.0193533397
ANAPC7	0	0.0185973504
ARPC3	0	0.0118187071
GPN3	0	0.011145631
FAM216A	0	0.0129137718
VPS29	0	0.013470166
RAD9B	0	0.013470166
PPTC7	0	0.0150148072
TCTN1	0	0.0257153692
HVCN1	0	0.0257153692
CCDC63	0	0.00788340599
MYL2	0	0.00866473923
LOC100131138	0	0.00866473923
CUX2	0	0.00709808518
FAM109A	0	0.0108210886
SH2B3	0	0.00142664268
ATXN2	0	0.00206903705
BRAP	0	0.0123135611
ACAD10	0	0.0121095946
ALDH2	0	0.02749
TMEM116	0	0.007916
ERP29	0	0.007916
NAA25	0	0.00978654737
TRAFD1	0	0.0131498431
HECTD4	0	0.0131498431
RPL6	0	0.01191
PTPN11	0	0.00925316108
RPH3A	0	0.0224512385
OAS3	0	0.03596
OAS2	0	0.03596
RBM19	0	0.00141277139
TBX5	0	0.0115597269
TBX5-AS1	0	0.00177544553
TBX3	0	0.000194953328
MED13L	0	0.00101524023
MIR620	0	0.04918
MIR4472-2	0	0.00515403597
LINC00173	0	0.00675914909
MAP1LC3B2	0	0.00412021081
C12orf49	0	0.04358
RNFT2	0	0.01154
HRK	0	0.01154
FBXW8	0	0.022842146
TESC	0	0.00914819157
FBXO21	0	0.000745689327
NOS1	0	0.00321262329
KSR2	0	1.72946241e-06
RFC5	0	0.00012529411
WSB2	0	0.000361056606
VSIG10	0	0.000231652173
PEBP1	0	0.0161095983
TAOK3	0	0.03936
SRRM4	0	0.00452561041
HSPB8	0	0.0104667682
LINC00934	0	0.0121950076
CCDC60	0	0.0147923068
CIT	0	0.0201062948
CCDC64	0	0.00966594091
RAB35	0	0.00352526606
GCN1L1	0	0.00656758691
MIR4498	0	0.016729766
RPLP0	0	0.0170683823
PXN-AS1	0	0.0177347356
PXN	0	0.0117927253
SIRT4	0	0.00778159594
PLA2G1B	0	0.00814664612
MSI1	0	0.0072350004
COX6A1	0	0.0106426315
TRIAP1	0	0.0106426315
GATC	0	0.00954308902
SRSF9	0	0.00954308902
DYNLL1	0	0.0060286949
DYNLL1-AS1	0	0.000601288415
COQ5	0	0.000390713785
RNF10	0	2.92453942e-07
POP5	0	6.2013754e-07
CABP1	0	6.02404263e-06
MLEC	0	1.89297626e-06
UNC119B	0	5.86773208e-09
MIR4700	0	8.59032945e-09
ACADS	0	1.22168494e-08
SPPL3	0	5.00454855e-09
HNF1A-AS1	0	1.06759046e-12
HNF1A	0	1e-12
C12orf43	0	1.68876024e-12
OASL	0	6.9289019e-12
P2RX7	0	2.34662795e-07
P2RX4	0	4.3356888e-08
CAMKK2	0	2.3817107e-07
ANAPC5	0	0.0242355961
RNF34	0	0.0311313148
KDM2B	0	0.0130767958
ORAI1	0	0.0171385068
